siteID,date,spp,count
MCGEMANPA1,2016-07-03,SOSP,3
MCGEMANPA1,2016-07-03,CARW,1
MCGEMANPA1,2016-07-03,CARW,1
MCGEMANPA1,2016-07-03,CACH,6
MCGEMANPA1,2016-07-03,CACH,6
MEALRYAPA1,2016-05-30,NA,0
MEALRYAPA1,2016-05-30,NA,0
MEALRYAPA1,2016-05-30,NA,0
MEHLMOLPA1,2016-07-26,NA,NA
MEHLMOLPA1,2016-07-26,NA,NA
MINNJEAPA1,2016-07-01,SOSP,2
MINNJEAPA1,2016-07-01,SOSP,2
MINNJEAPA1,2016-07-01,NOCA,1
MINNJEAPA1,2016-07-01,NOCA,1
MITCNICPA1,2016-07-28,NA,0
MITCNICPA1,2016-07-28,NA,0
MOSSZARPA1,2016-07-12,SOSP,3
MOSSZARPA1,2016-07-12,SOSP,3
MOSSZARPA1,2016-07-12,NOCA,1
MOSSZARPA1,2016-07-12,NOCA,1
PAPICHRPA1,2016-07-02,SOSP,2
PAPICHRPA1,2016-07-02,SOSP,2
PAPICHRPA1,2016-07-02,GRCA,1
PAPICHRPA1,2016-07-02,GRCA,1
PAPICHRPA1,2016-07-02,BCCH,12
PAPICHRPA1,2016-07-02,BCCH,12
PETETOWPA1,2016-05-19,NA,0
PETETOWPA1,2016-05-19,NA,0
PFENCHIPA1,2016-06-19,NA,0
PFENCHIPA1,2016-06-19,NA,0
PHILJIMPA1,2016-06-18,NA,0
PHILJIMPA1,2016-06-18,NA,0
PINKSUSPA1,2016-05-25,NA,0
PINKSUSPA1,2016-05-25,NA,0
QUIMKIMPA1,2016-06-12,NA,0
QUIMKIMPA1,2016-06-12,NA,0
RALSJIMPA1,2016-05-28,NA,NA
RALSJIMPA1,2016-05-28,NA,NA
RAVECATPA1,2016-06-23,NA,0
RAVECATPA1,2016-06-23,NA,0
RiceMicPA1,2016-07-27,NA,0
RIGAMARPA1,2016-07-20,NOCA,1
RIGAMARPA1,2016-07-20,NOCA,1
RIGAMARPA1,2016-07-20,SOSP,2
RIGAMARPA1,2016-07-20,SOSP,2
ROCKJESPA1,2016-07-14,NA,0
ROCKJESPA1,2016-07-14,NA,0
SACHLARPA1,2016-05-22,NA,0
SACHLARPA1,2016-05-22,NA,0
SCHLJOYPA1,2016-09-19,NA,0
SCHLJOYPA1,2016-09-19,NA,0
STALJUDPA1,2016-06-22,NA,0
STALJUDPA1,2016-06-22,NA,0
STERKATPA1,2016-07-30,NA,0
STERKATPA1,2016-07-30,NA,0
STORLISPA1,2016-07-17,NA,0
STORLISPA1,2016-07-17,NA,0
TABACARPA1,2016-06-29,AMRO,36
TABACARPA1,2016-06-29,AMRO,36
TABACARPA1,2016-06-29,SOSP,20
TABACARPA1,2016-06-29,SOSP,20
TABACARPA1,2016-06-29,GRCA,2
TABACARPA1,2016-06-29,GRCA,2
TABACARPA1,2016-06-29,NOCA,5
TABACARPA1,2016-06-29,NOCA,5
THOMMARPA1,2016-06-09,AMRO,9
THOMMARPA1,2016-06-09,AMRO,9
THOMMARPA1,2016-06-09,SOSP,15
THOMMARPA1,2016-06-09,SOSP,15
THOMMARPA1,2016-06-09,NOCA,7
THOMMARPA1,2016-06-09,NOCA,7
THOMMARPA1,2016-06-09,CACH,4
THOMMARPA1,2016-06-09,CACH,4
VASAJODPA1,2016-09-16,AMRO,10
VASAJODPA1,2016-09-16,AMRO,10
VASAJODPA1,2016-09-16,SOSP,6
VASAJODPA1,2016-09-16,SOSP,6
VASAJODPA1,2016-09-16,NOMO,2
VASAJODPA1,2016-09-16,NOMO,2
VIDIJULPA1,2016-06-24,NA,0
VIDIJULPA1,2016-06-24,NA,0
WEINANIPA1,2016-06-15,NA,0
WEINANIPA1,2016-06-15,NA,0
WEINANIPA1,2016-06-15,NA,0
WEINANIPA1,2016-06-15,NA,NA
WEINANIPA1,2016-06-15,NA,NA
WEINANIPA1,2016-06-15,NA,NA
WILKAMYPA1,2016-07-30,NA,0
WILKAMYPA1,2016-07-30,NA,0
WISSDAMPA1,2016-06-07,NA,0
WISSDAMPA1,2016-06-07,NA,0
WOLFMELPA1,2016-07-05,NA,0
WOLFMELPA1,2016-07-05,NA,0
YEANDAVPA1,2016-07-10,NA,0
YEANDAVPA1,2016-07-10,NA,0
YMCAHOMPA1,2016-07-01,NA,0
YMCAHOMPA1,2016-07-01,NA,0
